ts,event,agent_id,age,role,subpop,risk_score,access_level,clinic_id,dose_num,status
0.2,ELIGIBLE,424.0,73.0,other,A,8.345728683872837,2.0,-1,1,eligible
0.2,ELIGIBLE,426.0,22.0,teacher,C,4.389091306984508,1.0,-1,1,eligible
0.2,ELIGIBLE,427.0,53.0,healthcare,B,7.90875053342919,1.0,-1,1,eligible
0.2,ELIGIBLE,428.0,34.0,teacher,C,5.835145371438861,3.0,-1,1,eligible
0.2,ELIGIBLE,429.0,35.0,healthcare,B,5.631663186640117,3.0,-1,1,eligible
0.2,ELIGIBLE,431.0,76.0,other,A,10.0,1.0,-1,1,eligible
0.2,ELIGIBLE,432.0,71.0,other,A,8.326753441735773,2.0,-1,1,eligible
0.2,ELIGIBLE,433.0,67.0,other,A,6.370017021396505,2.0,-1,1,eligible
0.2,ELIGIBLE,434.0,29.0,healthcare,B,6.747495716430081,1.0,-1,1,eligible
0.2,ELIGIBLE,436.0,34.0,teacher,C,7.304954409287258,1.0,-1,1,eligible
0.2,ELIGIBLE,437.0,68.0,other,A,8.509544340125569,2.0,-1,1,eligible
0.2,ELIGIBLE,439.0,26.0,healthcare,B,5.982326693266479,1.0,-1,1,eligible
0.2,ELIGIBLE,440.0,36.0,healthcare,B,6.959485375628077,1.0,-1,1,eligible
0.2,ELIGIBLE,441.0,40.0,healthcare,B,6.765444378254007,3.0,-1,1,eligible
0.2,ELIGIBLE,442.0,50.0,teacher,C,5.579398615897682,3.0,-1,1,eligible
0.2,ELIGIBLE,443.0,69.0,other,A,9.336055261040347,2.0,-1,1,eligible
0.2,ELIGIBLE,445.0,59.0,teacher,C,8.359353580194599,1.0,-1,1,eligible
0.2,ELIGIBLE,447.0,66.0,other,A,8.669720702654027,2.0,-1,1,eligible
0.2,ELIGIBLE,448.0,43.0,healthcare,B,7.88395822077073,1.0,-1,1,eligible
0.2,ELIGIBLE,449.0,75.0,other,A,8.546581078437294,3.0,-1,1,eligible
0.2,ELIGIBLE,451.0,25.0,teacher,C,5.565409586074656,1.0,-1,1,eligible
0.2,ELIGIBLE,452.0,37.0,healthcare,B,7.60306497793463,1.0,-1,1,eligible
0.2,ELIGIBLE,453.0,45.0,teacher,C,4.659635732735645,2.0,-1,1,eligible
0.2,ELIGIBLE,454.0,36.0,teacher,C,7.336635258599248,2.0,-1,1,eligible
0.2,ELIGIBLE,456.0,74.0,other,A,8.950561880234506,2.0,-1,1,eligible
0.2,ELIGIBLE,458.0,31.0,teacher,C,4.548842969265142,2.0,-1,1,eligible
0.2,ELIGIBLE,459.0,30.0,teacher,C,6.177305330572355,1.0,-1,1,eligible
0.2,ELIGIBLE,460.0,32.0,healthcare,B,5.42638862822639,1.0,-1,1,eligible
0.2,ELIGIBLE,462.0,44.0,healthcare,B,6.210666316177935,1.0,-1,1,eligible
0.2,ELIGIBLE,464.0,44.0,teacher,C,7.914984363688051,2.0,-1,1,eligible
0.2,ELIGIBLE,465.0,76.0,other,A,9.53640218683648,3.0,-1,1,eligible
0.2,ELIGIBLE,467.0,79.0,other,A,9.402197021077809,2.0,-1,1,eligible
0.2,ELIGIBLE,469.0,58.0,teacher,C,5.717682418257746,1.0,-1,1,eligible
0.2,ELIGIBLE,470.0,81.0,other,A,7.248433327679096,3.0,-1,1,eligible
0.2,ELIGIBLE,475.0,72.0,other,A,10.0,3.0,-1,1,eligible
0.2,ELIGIBLE,476.0,22.0,teacher,C,5.2714882063891855,2.0,-1,1,eligible
0.2,ELIGIBLE,477.0,70.0,other,A,7.768831514263134,2.0,-1,1,eligible
0.2,ELIGIBLE,478.0,43.0,teacher,C,4.310583286771616,3.0,-1,1,eligible
0.2,ELIGIBLE,480.0,70.0,other,A,9.28781362597629,1.0,-1,1,eligible
0.2,ELIGIBLE,482.0,33.0,teacher,C,3.9363214079476956,2.0,-1,1,eligible
0.2,ELIGIBLE,483.0,33.0,teacher,C,5.573974776494801,2.0,-1,1,eligible
0.2,ELIGIBLE,484.0,68.0,other,A,9.281235302192773,1.0,-1,1,eligible
0.2,ELIGIBLE,485.0,69.0,other,A,9.776779360898514,3.0,-1,1,eligible
0.2,ELIGIBLE,486.0,51.0,healthcare,B,5.963606482586305,1.0,-1,1,eligible
0.2,ELIGIBLE,487.0,71.0,other,A,7.623305253203533,1.0,-1,1,eligible
0.2,ELIGIBLE,488.0,22.0,teacher,C,5.64147266958111,1.0,-1,1,eligible
0.2,ELIGIBLE,489.0,66.0,other,A,9.651597636271559,1.0,-1,1,eligible
0.2,ELIGIBLE,490.0,32.0,teacher,C,4.498224458568055,2.0,-1,1,eligible
0.2,ELIGIBLE,492.0,39.0,teacher,C,6.566884132874897,2.0,-1,1,eligible
0.2,ELIGIBLE,495.0,47.0,teacher,C,4.926678873033001,2.0,-1,1,eligible
0.2,ELIGIBLE,496.0,34.0,teacher,C,5.646191182947358,2.0,-1,1,eligible
0.2,ELIGIBLE,497.0,24.0,teacher,C,5.38347992164246,2.0,-1,1,eligible
0.2,ELIGIBLE,498.0,27.0,healthcare,B,5.942749306664124,3.0,-1,1,eligible
0.2,ELIGIBLE,500.0,68.0,other,A,8.17651413286892,1.0,-1,1,eligible
0.2,ELIGIBLE,504.0,46.0,teacher,C,8.055533759166874,1.0,-1,1,eligible
0.2,ELIGIBLE,505.0,46.0,healthcare,B,7.849310257551571,3.0,-1,1,eligible
0.2,ELIGIBLE,506.0,37.0,healthcare,B,4.199012725559156,3.0,-1,1,eligible
0.2,ELIGIBLE,508.0,27.0,teacher,C,7.9329611577479,1.0,-1,1,eligible
0.2,ELIGIBLE,509.0,35.0,healthcare,B,6.925859997651047,2.0,-1,1,eligible
0.2,ELIGIBLE,511.0,40.0,teacher,C,4.210213112709282,2.0,-1,1,eligible
0.2,ELIGIBLE,515.0,30.0,healthcare,B,7.797512712354258,1.0,-1,1,eligible
0.2,ELIGIBLE,518.0,45.0,healthcare,B,5.021899749618734,2.0,-1,1,eligible
0.2,ELIGIBLE,519.0,26.0,healthcare,B,10.0,1.0,-1,1,eligible
0.2,ELIGIBLE,520.0,43.0,teacher,C,5.625022838237596,2.0,-1,1,eligible
0.2,ELIGIBLE,521.0,42.0,healthcare,B,9.444021186332735,2.0,-1,1,eligible
0.2,ELIGIBLE,522.0,56.0,teacher,C,6.10015563394961,1.0,-1,1,eligible
0.2,ELIGIBLE,523.0,68.0,other,A,8.339078463138907,3.0,-1,1,eligible
0.2,ELIGIBLE,524.0,77.0,other,A,7.991998070938092,2.0,-1,1,eligible
0.2,ELIGIBLE,525.0,70.0,other,A,6.193089285585041,2.0,-1,1,eligible
0.2,ELIGIBLE,527.0,78.0,other,A,8.611582952895029,3.0,-1,1,eligible
0.2,ELIGIBLE,528.0,42.0,teacher,C,6.553518767810078,1.0,-1,1,eligible
0.2,ELIGIBLE,530.0,73.0,other,A,8.349626964057107,2.0,-1,1,eligible
0.2,ELIGIBLE,531.0,37.0,teacher,C,6.413845264100518,1.0,-1,1,eligible
0.2,ELIGIBLE,532.0,38.0,teacher,C,5.703418406333909,3.0,-1,1,eligible
0.2,ELIGIBLE,533.0,74.0,other,A,9.19709477900453,1.0,-1,1,eligible
0.2,ELIGIBLE,534.0,44.0,teacher,C,5.108770362944273,3.0,-1,1,eligible
0.2,ELIGIBLE,535.0,38.0,healthcare,B,4.435446281110022,2.0,-1,1,eligible
0.2,ELIGIBLE,537.0,52.0,healthcare,B,4.8982675370856645,1.0,-1,1,eligible
0.2,ELIGIBLE,538.0,36.0,teacher,C,8.383107533902184,1.0,-1,1,eligible
0.2,ELIGIBLE,540.0,71.0,other,A,6.558607573778655,2.0,-1,1,eligible
0.2,ELIGIBLE,541.0,42.0,healthcare,B,3.036519846245672,1.0,-1,1,eligible
0.2,ELIGIBLE,543.0,48.0,teacher,C,5.485817890216056,1.0,-1,1,eligible
0.2,ELIGIBLE,544.0,33.0,healthcare,B,4.172996026060537,1.0,-1,1,eligible
0.2,ELIGIBLE,545.0,41.0,teacher,C,4.105333864569754,1.0,-1,1,eligible
0.2,ELIGIBLE,547.0,65.0,other,A,7.5636514354550926,1.0,-1,1,eligible
0.2,ELIGIBLE,548.0,43.0,healthcare,B,6.818688994696399,3.0,-1,1,eligible
0.2,ELIGIBLE,549.0,45.0,teacher,C,5.2368157223389264,1.0,-1,1,eligible
0.2,ELIGIBLE,550.0,34.0,healthcare,B,6.525035470816879,1.0,-1,1,eligible
0.2,ELIGIBLE,552.0,40.0,healthcare,B,3.093619990863716,1.0,-1,1,eligible
0.2,ELIGIBLE,554.0,65.0,other,A,8.719834822550927,2.0,-1,1,eligible
0.2,ELIGIBLE,556.0,67.0,other,A,10.0,3.0,-1,1,eligible
0.2,ELIGIBLE,558.0,46.0,healthcare,B,6.923825220937363,1.0,-1,1,eligible
0.2,ELIGIBLE,560.0,31.0,teacher,C,3.4504255063019746,2.0,-1,1,eligible
0.2,ELIGIBLE,561.0,66.0,other,A,7.824371517585458,2.0,-1,1,eligible
0.2,ELIGIBLE,562.0,30.0,teacher,C,5.123158436363902,2.0,-1,1,eligible
0.2,ELIGIBLE,563.0,38.0,healthcare,B,4.915171882748476,1.0,-1,1,eligible
0.2,ELIGIBLE,567.0,65.0,other,A,8.84868532091756,3.0,-1,1,eligible
0.2,ELIGIBLE,569.0,44.0,healthcare,B,5.784122271048516,1.0,-1,1,eligible
0.2,ELIGIBLE,570.0,44.0,healthcare,B,5.717197052064352,1.0,-1,1,eligible
0.2,ELIGIBLE,572.0,66.0,other,A,8.690364027048476,2.0,-1,1,eligible
0.2,ELIGIBLE,573.0,30.0,teacher,C,6.159379291935807,3.0,-1,1,eligible
0.2,ELIGIBLE,574.0,39.0,healthcare,B,6.1118337621902805,1.0,-1,1,eligible
0.2,ELIGIBLE,576.0,44.0,teacher,C,4.232035417730653,1.0,-1,1,eligible
0.2,ELIGIBLE,577.0,22.0,teacher,C,5.6121064820979365,1.0,-1,1,eligible
0.2,ELIGIBLE,580.0,50.0,teacher,C,6.0612850514619945,1.0,-1,1,eligible
0.2,ELIGIBLE,582.0,37.0,teacher,C,6.364729764798965,3.0,-1,1,eligible
0.2,ELIGIBLE,583.0,41.0,teacher,C,5.776983272600825,1.0,-1,1,eligible
0.2,ELIGIBLE,584.0,39.0,teacher,C,5.314323640258824,2.0,-1,1,eligible
0.2,ELIGIBLE,586.0,91.0,other,A,10.0,3.0,-1,1,eligible
0.2,ELIGIBLE,587.0,41.0,healthcare,B,6.083332274748762,1.0,-1,1,eligible
0.2,ELIGIBLE,588.0,41.0,teacher,C,4.602748684645908,1.0,-1,1,eligible
0.2,ELIGIBLE,590.0,41.0,healthcare,B,7.322077823364539,1.0,-1,1,eligible
0.2,ELIGIBLE,591.0,65.0,healthcare,B,6.043877921794316,1.0,-1,1,eligible
0.2,ELIGIBLE,595.0,46.0,healthcare,B,6.00646315212381,1.0,-1,1,eligible
0.2,ELIGIBLE,596.0,39.0,teacher,C,4.871828946567677,1.0,-1,1,eligible
0.2,ELIGIBLE,597.0,22.0,healthcare,B,7.917554822349545,1.0,-1,1,eligible
0.2,ELIGIBLE,599.0,66.0,other,A,10.0,2.0,-1,1,eligible
0.2,ELIGIBLE,601.0,32.0,teacher,C,6.451155349240552,1.0,-1,1,eligible
0.2,ELIGIBLE,603.0,33.0,teacher,C,5.6673410685128625,2.0,-1,1,eligible
0.2,ELIGIBLE,604.0,45.0,healthcare,B,7.4119884500444675,3.0,-1,1,eligible
0.2,ELIGIBLE,606.0,42.0,healthcare,B,8.74963750238331,2.0,-1,1,eligible
0.2,ELIGIBLE,607.0,65.0,other,A,9.89389709057592,1.0,-1,1,eligible
0.2,ELIGIBLE,608.0,42.0,healthcare,B,6.18177288504836,1.0,-1,1,eligible
0.2,ELIGIBLE,610.0,50.0,teacher,C,6.70169849750541,1.0,-1,1,eligible
0.2,ELIGIBLE,611.0,73.0,other,A,8.023087542158134,1.0,-1,1,eligible
0.2,ELIGIBLE,612.0,45.0,healthcare,B,7.050888971664278,3.0,-1,1,eligible
0.2,ELIGIBLE,613.0,22.0,teacher,C,5.2028408200210725,3.0,-1,1,eligible
0.2,ELIGIBLE,614.0,77.0,other,A,10.0,2.0,-1,1,eligible
0.2,ELIGIBLE,615.0,77.0,other,A,8.064333506055762,2.0,-1,1,eligible
0.2,ELIGIBLE,618.0,41.0,teacher,C,6.1008502993852405,3.0,-1,1,eligible
0.2,ELIGIBLE,619.0,80.0,other,A,10.0,2.0,-1,1,eligible
0.2,ELIGIBLE,620.0,45.0,teacher,C,5.5826088234623255,3.0,-1,1,eligible
0.2,ELIGIBLE,621.0,37.0,teacher,C,5.484450601097065,2.0,-1,1,eligible
0.2,ELIGIBLE,622.0,40.0,healthcare,B,8.715516863884309,2.0,-1,1,eligible
0.2,ELIGIBLE,625.0,50.0,healthcare,B,8.240207538384658,2.0,-1,1,eligible
0.2,ELIGIBLE,626.0,47.0,teacher,C,4.832086032399874,2.0,-1,1,eligible
0.2,ELIGIBLE,628.0,68.0,other,A,8.783014441394117,3.0,-1,1,eligible
0.2,ELIGIBLE,629.0,69.0,other,A,6.920090130123681,3.0,-1,1,eligible
0.2,ELIGIBLE,630.0,28.0,healthcare,B,8.012544266938217,2.0,-1,1,eligible
0.2,ELIGIBLE,631.0,72.0,other,A,8.602160356252755,3.0,-1,1,eligible
0.2,ELIGIBLE,634.0,44.0,healthcare,B,6.004418689451022,1.0,-1,1,eligible
0.2,ELIGIBLE,635.0,23.0,teacher,C,6.865343494634263,3.0,-1,1,eligible
0.2,ELIGIBLE,637.0,43.0,teacher,C,4.794249439715975,2.0,-1,1,eligible
0.2,ELIGIBLE,638.0,50.0,teacher,C,5.349105657675769,2.0,-1,1,eligible
0.2,ELIGIBLE,639.0,74.0,other,A,7.110080226706171,2.0,-1,1,eligible
0.2,ELIGIBLE,640.0,75.0,other,A,8.702612572916467,2.0,-1,1,eligible
0.2,ELIGIBLE,642.0,39.0,teacher,C,6.841418730556147,2.0,-1,1,eligible
0.2,ELIGIBLE,643.0,26.0,teacher,C,4.748682147763855,3.0,-1,1,eligible
0.2,ELIGIBLE,644.0,75.0,other,A,7.911950912541041,2.0,-1,1,eligible
0.2,ELIGIBLE,647.0,49.0,teacher,C,5.940697008497945,3.0,-1,1,eligible
0.2,ELIGIBLE,649.0,45.0,healthcare,B,6.431901728874305,1.0,-1,1,eligible
0.2,ELIGIBLE,650.0,81.0,other,A,10.0,3.0,-1,1,eligible
0.2,ELIGIBLE,651.0,68.0,other,A,7.140923285930387,3.0,-1,1,eligible
0.2,ELIGIBLE,653.0,44.0,teacher,C,6.34957068227576,3.0,-1,1,eligible
0.2,ELIGIBLE,654.0,29.0,teacher,C,6.678329319358564,1.0,-1,1,eligible
0.2,ELIGIBLE,655.0,69.0,other,A,10.0,1.0,-1,1,eligible
0.2,ELIGIBLE,656.0,65.0,other,A,7.58309766913536,3.0,-1,1,eligible
0.2,ELIGIBLE,657.0,40.0,teacher,C,4.812622434521846,1.0,-1,1,eligible
0.2,ELIGIBLE,659.0,33.0,teacher,C,5.172371345208844,2.0,-1,1,eligible
0.2,ELIGIBLE,660.0,78.0,other,A,8.024340332727215,1.0,-1,1,eligible
0.2,ELIGIBLE,661.0,42.0,teacher,C,6.990625560091282,2.0,-1,1,eligible
0.2,ELIGIBLE,662.0,66.0,other,A,7.206252209823653,1.0,-1,1,eligible
0.2,ELIGIBLE,663.0,34.0,healthcare,B,6.610477040984798,1.0,-1,1,eligible
0.2,ELIGIBLE,664.0,41.0,healthcare,B,6.550996438790249,1.0,-1,1,eligible
0.2,ELIGIBLE,665.0,49.0,teacher,C,6.282578425028905,2.0,-1,1,eligible
0.2,ELIGIBLE,667.0,44.0,healthcare,B,3.3020212241296933,1.0,-1,1,eligible
0.2,ELIGIBLE,668.0,45.0,healthcare,B,6.404890437831114,1.0,-1,1,eligible
0.2,ELIGIBLE,670.0,76.0,other,A,6.019843751887591,1.0,-1,1,eligible
0.2,ELIGIBLE,671.0,70.0,other,A,7.305784542589766,2.0,-1,1,eligible
0.2,ELIGIBLE,672.0,36.0,teacher,C,3.11402937916702,3.0,-1,1,eligible
0.2,ELIGIBLE,673.0,30.0,healthcare,B,5.659001366599567,1.0,-1,1,eligible
0.2,ELIGIBLE,675.0,39.0,healthcare,B,4.6912861280337825,3.0,-1,1,eligible
0.2,ELIGIBLE,677.0,43.0,healthcare,B,8.125110723402727,1.0,-1,1,eligible
0.2,ELIGIBLE,678.0,33.0,teacher,C,6.58559050437058,1.0,-1,1,eligible
0.2,ELIGIBLE,679.0,42.0,healthcare,B,5.637647399716874,1.0,-1,1,eligible
0.2,ELIGIBLE,680.0,42.0,teacher,C,3.838566099673988,2.0,-1,1,eligible
0.2,ELIGIBLE,681.0,68.0,other,A,10.0,2.0,-1,1,eligible
0.2,ELIGIBLE,682.0,55.0,healthcare,B,4.932072121940699,2.0,-1,1,eligible
0.2,ELIGIBLE,686.0,34.0,teacher,C,6.691831838561006,2.0,-1,1,eligible
0.2,ELIGIBLE,687.0,38.0,healthcare,B,5.991687234005505,1.0,-1,1,eligible
0.2,ELIGIBLE,688.0,72.0,other,A,7.692299460188549,1.0,-1,1,eligible
0.2,ELIGIBLE,690.0,77.0,other,A,7.767447519688558,1.0,-1,1,eligible
0.2,ELIGIBLE,691.0,41.0,healthcare,B,6.909982415082273,2.0,-1,1,eligible
0.2,ELIGIBLE,692.0,67.0,other,A,9.544645780634207,3.0,-1,1,eligible
0.2,ELIGIBLE,693.0,35.0,teacher,C,6.117082500265317,3.0,-1,1,eligible
0.2,ELIGIBLE,694.0,22.0,healthcare,B,6.83215363877847,2.0,-1,1,eligible
0.2,ELIGIBLE,695.0,37.0,teacher,C,4.343268546288126,1.0,-1,1,eligible
0.2,ELIGIBLE,696.0,30.0,teacher,C,4.658585112322519,2.0,-1,1,eligible
0.2,ELIGIBLE,697.0,71.0,other,A,8.226998624458217,1.0,-1,1,eligible
0.2,ELIGIBLE,699.0,46.0,teacher,C,7.613032331078544,2.0,-1,1,eligible
0.2,ELIGIBLE,700.0,36.0,teacher,C,6.462387218871402,1.0,-1,1,eligible
0.2,ELIGIBLE,701.0,65.0,other,A,8.14446090161501,3.0,-1,1,eligible
0.2,ELIGIBLE,702.0,44.0,teacher,C,4.588272306276498,1.0,-1,1,eligible
0.2,ELIGIBLE,703.0,74.0,other,A,10.0,2.0,-1,1,eligible
0.2,ELIGIBLE,704.0,22.0,teacher,C,7.067355634563469,2.0,-1,1,eligible
0.2,ELIGIBLE,705.0,68.0,other,A,9.197898132510943,2.0,-1,1,eligible
0.2,ELIGIBLE,707.0,41.0,teacher,C,6.016998217556045,2.0,-1,1,eligible
0.2,ELIGIBLE,708.0,48.0,healthcare,B,7.824893815092693,2.0,-1,1,eligible
0.2,ELIGIBLE,709.0,65.0,other,A,10.0,2.0,-1,1,eligible
0.2,ELIGIBLE,710.0,47.0,healthcare,B,5.320346070910356,3.0,-1,1,eligible
0.2,ELIGIBLE,711.0,44.0,teacher,C,4.495956895874324,3.0,-1,1,eligible
0.2,ELIGIBLE,712.0,53.0,teacher,C,7.366121403245311,1.0,-1,1,eligible
0.2,ELIGIBLE,713.0,66.0,other,A,9.375250621863241,3.0,-1,1,eligible
0.2,ELIGIBLE,714.0,32.0,teacher,C,5.795118306873845,1.0,-1,1,eligible
0.2,ELIGIBLE,716.0,74.0,other,A,7.876628498800639,3.0,-1,1,eligible
0.2,ELIGIBLE,717.0,38.0,teacher,C,7.493062472657907,1.0,-1,1,eligible
0.2,ELIGIBLE,719.0,76.0,other,A,8.746382884042479,3.0,-1,1,eligible
0.2,ELIGIBLE,720.0,32.0,healthcare,B,7.936423115965448,2.0,-1,1,eligible
0.2,ELIGIBLE,722.0,22.0,teacher,C,5.397895023282746,1.0,-1,1,eligible
0.2,ELIGIBLE,723.0,69.0,other,A,9.75504510768039,3.0,-1,1,eligible
0.2,ELIGIBLE,724.0,55.0,teacher,C,5.817680748447088,2.0,-1,1,eligible
0.2,ELIGIBLE,725.0,29.0,teacher,C,3.8551779461818123,1.0,-1,1,eligible
0.2,ELIGIBLE,727.0,44.0,teacher,C,4.489020352192568,1.0,-1,1,eligible
0.2,ELIGIBLE,728.0,72.0,other,A,8.936744364534427,1.0,-1,1,eligible
0.2,ELIGIBLE,730.0,39.0,healthcare,B,4.493615211361325,1.0,-1,1,eligible
0.2,ELIGIBLE,731.0,25.0,teacher,C,5.276646903018965,2.0,-1,1,eligible
0.2,ELIGIBLE,733.0,69.0,other,A,6.728107073523487,3.0,-1,1,eligible
0.2,ELIGIBLE,734.0,42.0,healthcare,B,4.413141144646025,1.0,-1,1,eligible
0.2,ELIGIBLE,736.0,22.0,teacher,C,6.308895949359834,1.0,-1,1,eligible
0.2,ELIGIBLE,737.0,76.0,other,A,6.838530583723814,1.0,-1,1,eligible
0.2,ELIGIBLE,739.0,39.0,healthcare,B,7.422520370256725,1.0,-1,1,eligible
0.2,ELIGIBLE,743.0,44.0,healthcare,B,6.080696690588466,1.0,-1,1,eligible
0.2,ELIGIBLE,744.0,29.0,teacher,C,6.020966248432186,1.0,-1,1,eligible
0.2,ELIGIBLE,745.0,47.0,healthcare,B,8.028456513015328,1.0,-1,1,eligible
0.2,ELIGIBLE,746.0,43.0,teacher,C,3.91790627929169,2.0,-1,1,eligible
0.2,ELIGIBLE,747.0,45.0,teacher,C,2.947879507429248,1.0,-1,1,eligible
0.2,ELIGIBLE,749.0,37.0,teacher,C,3.226047600847604,2.0,-1,1,eligible
0.2,ELIGIBLE,750.0,68.0,other,A,8.956833102247884,1.0,-1,1,eligible
0.2,ELIGIBLE,752.0,72.0,other,A,8.680088787976864,2.0,-1,1,eligible
0.2,ELIGIBLE,754.0,77.0,other,A,8.36066833768497,2.0,-1,1,eligible
0.2,ELIGIBLE,755.0,22.0,teacher,C,7.608606149681057,2.0,-1,1,eligible
0.2,ELIGIBLE,756.0,72.0,other,A,9.833505389703463,2.0,-1,1,eligible
0.2,ELIGIBLE,758.0,28.0,healthcare,B,6.627355196996801,1.0,-1,1,eligible
0.2,ELIGIBLE,759.0,32.0,teacher,C,4.8998829770025365,2.0,-1,1,eligible
0.2,ELIGIBLE,761.0,35.0,teacher,C,6.391548508054032,2.0,-1,1,eligible
0.2,ELIGIBLE,762.0,48.0,healthcare,B,6.357670651985179,2.0,-1,1,eligible
0.2,ELIGIBLE,765.0,39.0,healthcare,B,7.404943838955869,2.0,-1,1,eligible
0.2,ELIGIBLE,767.0,44.0,teacher,C,4.347048255602204,1.0,-1,1,eligible
0.2,ELIGIBLE,769.0,24.0,teacher,C,5.813884280234035,2.0,-1,1,eligible
0.2,ELIGIBLE,770.0,56.0,teacher,C,7.501626443304209,1.0,-1,1,eligible
0.2,ELIGIBLE,772.0,67.0,other,A,7.6236388836290505,3.0,-1,1,eligible
0.2,ELIGIBLE,773.0,29.0,teacher,C,5.279946336496706,2.0,-1,1,eligible
0.2,ELIGIBLE,774.0,24.0,teacher,C,5.075497355612655,2.0,-1,1,eligible
0.2,ELIGIBLE,775.0,43.0,healthcare,B,9.814852271681328,1.0,-1,1,eligible
0.2,ELIGIBLE,777.0,66.0,other,A,8.122827612066601,1.0,-1,1,eligible
0.2,ELIGIBLE,778.0,31.0,teacher,C,6.146541834233899,2.0,-1,1,eligible
0.2,ELIGIBLE,779.0,35.0,teacher,C,5.162946004419979,1.0,-1,1,eligible
0.2,ELIGIBLE,780.0,31.0,teacher,C,5.820468790207943,1.0,-1,1,eligible
0.2,ELIGIBLE,781.0,33.0,healthcare,B,8.873356099454073,1.0,-1,1,eligible
0.2,ELIGIBLE,782.0,65.0,other,A,9.242159544059607,3.0,-1,1,eligible
0.2,ELIGIBLE,785.0,37.0,teacher,C,5.062912229347162,1.0,-1,1,eligible
0.2,ELIGIBLE,786.0,32.0,teacher,C,5.772391310702883,2.0,-1,1,eligible
0.2,ELIGIBLE,787.0,45.0,teacher,C,6.737763467146831,1.0,-1,1,eligible
0.2,ELIGIBLE,789.0,50.0,healthcare,B,7.879460873377679,2.0,-1,1,eligible
0.2,ELIGIBLE,790.0,72.0,other,A,7.14668756022488,2.0,-1,1,eligible
0.2,ELIGIBLE,791.0,67.0,other,A,6.894122157233522,2.0,-1,1,eligible
0.2,ELIGIBLE,792.0,49.0,teacher,C,2.51724947980741,2.0,-1,1,eligible
0.2,ELIGIBLE,793.0,53.0,healthcare,B,4.891877605527623,1.0,-1,1,eligible
0.2,ELIGIBLE,794.0,72.0,other,A,9.0050549613388,2.0,-1,1,eligible
0.2,ELIGIBLE,796.0,52.0,healthcare,B,6.36997346777424,3.0,-1,1,eligible
0.2,ELIGIBLE,799.0,71.0,other,A,9.684867267027137,2.0,-1,1,eligible
0.2,ELIGIBLE,801.0,33.0,healthcare,B,5.333220387890928,1.0,-1,1,eligible
0.2,ELIGIBLE,803.0,26.0,teacher,C,4.727341256597694,2.0,-1,1,eligible
0.2,ELIGIBLE,804.0,33.0,teacher,C,5.540493823119687,1.0,-1,1,eligible
0.2,ELIGIBLE,805.0,46.0,healthcare,B,4.421153014562444,1.0,-1,1,eligible
0.2,ELIGIBLE,806.0,65.0,other,A,9.593620946311756,2.0,-1,1,eligible
0.2,ELIGIBLE,807.0,30.0,teacher,C,7.776241472536913,3.0,-1,1,eligible
0.2,ELIGIBLE,808.0,43.0,healthcare,B,6.909735388626404,1.0,-1,1,eligible
0.2,ELIGIBLE,809.0,46.0,teacher,C,6.25358760394279,1.0,-1,1,eligible
0.2,ELIGIBLE,811.0,39.0,healthcare,B,6.207991581387687,1.0,-1,1,eligible
0.2,ELIGIBLE,812.0,65.0,other,A,8.584029326507528,3.0,-1,1,eligible
0.2,ELIGIBLE,813.0,23.0,teacher,C,5.628381737098305,1.0,-1,1,eligible
0.2,ELIGIBLE,814.0,70.0,other,A,7.864643028002864,2.0,-1,1,eligible
0.2,ELIGIBLE,816.0,65.0,other,A,8.531817552554127,2.0,-1,1,eligible
0.2,ELIGIBLE,819.0,37.0,healthcare,B,4.009638393779053,2.0,-1,1,eligible
0.2,ELIGIBLE,820.0,68.0,other,A,9.756879000137111,3.0,-1,1,eligible
0.2,ELIGIBLE,822.0,22.0,teacher,C,3.633352247895102,1.0,-1,1,eligible
0.2,ELIGIBLE,823.0,39.0,teacher,C,5.536809893491297,1.0,-1,1,eligible
0.2,ELIGIBLE,824.0,65.0,other,A,9.40357633667133,1.0,-1,1,eligible
0.2,ELIGIBLE,826.0,65.0,other,A,6.647483242411779,2.0,-1,1,eligible
0.2,ELIGIBLE,828.0,54.0,healthcare,B,8.370227022924746,1.0,-1,1,eligible
0.2,ELIGIBLE,829.0,48.0,teacher,C,7.959269481513101,2.0,-1,1,eligible
0.2,ELIGIBLE,830.0,79.0,other,A,7.82467160439372,1.0,-1,1,eligible
0.2,ELIGIBLE,832.0,46.0,healthcare,B,3.4380228373698056,2.0,-1,1,eligible
0.2,ELIGIBLE,833.0,68.0,other,A,7.292092087090168,3.0,-1,1,eligible
0.2,ELIGIBLE,835.0,83.0,other,A,9.67688560251691,3.0,-1,1,eligible
0.2,ELIGIBLE,836.0,70.0,other,A,6.292909094844329,2.0,-1,1,eligible
0.2,ELIGIBLE,838.0,51.0,teacher,C,4.6992722443277675,3.0,-1,1,eligible
0.2,ELIGIBLE,839.0,38.0,healthcare,B,3.689513458324808,1.0,-1,1,eligible
0.2,ELIGIBLE,840.0,33.0,teacher,C,5.245400025395759,3.0,-1,1,eligible
0.2,ELIGIBLE,841.0,30.0,healthcare,B,6.6052054131699975,1.0,-1,1,eligible
0.2,ELIGIBLE,842.0,51.0,healthcare,B,6.610592178287646,1.0,-1,1,eligible
0.2,ELIGIBLE,843.0,40.0,healthcare,B,7.486344317078079,2.0,-1,1,eligible
